Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,PnL_Pct,Reason
USO,2023-11-08,2023-11-14,70.19000244140625,72.69000244140625,3.361760810717978,SIGNAL_EXIT
USO,2023-11-15,2023-11-17,71.33999633789062,70.75,-1.0270204207695786,SIGNAL_EXIT
USO,2024-04-25,2024-04-26,80.44000244140625,80.38999938964844,-0.2621619222279804,SIGNAL_EXIT
USO,2024-05-01,2024-05-09,75.93000030517578,76.5199966430664,0.5770266502295902,SIGNAL_EXIT
USO,2024-05-13,2024-05-20,76.12999725341797,76.7300033569336,0.5881336203367415,SIGNAL_EXIT
USO,2024-07-23,2024-07-31,76.62000274658203,77.73999786376953,1.2617529066030504,SIGNAL_EXIT
